fighter_name,fight_record,wins_by_knockout,wins_by_submission,first_round_finishes,striking_accuracy,sig_strikes_landed,sig_strikes_attempted,takedown_accuracy,takedowns_landed,takedowns_attempted,sig_strikes_landed_per_min,sig_strikes_absorbed_per_min,takedown_avg_per_15min,submission_avg_per_15min,sig_strike_defense,takedown_defense,knockdown_avg,average_fight_time,sig_str_pos_standing_count,sig_str_pos_standing_pct,sig_str_pos_clinch_count,sig_str_pos_clinch_pct,sig_str_pos_ground_count,sig_str_pos_ground_pct,sig_str_target_head_count,sig_str_target_head_pct,sig_str_target_body_count,sig_str_target_body_pct,sig_str_target_leg_count,sig_str_target_leg_pct,win_ko_count,win_ko_pct,win_dec_count,win_dec_pct,win_sub_count,win_sub_pct,source_url,division,Striking accuracy_pct,Striking defense_pct,Striking volume_pct,Takedown accuracy_pct,Takedown defense_pct,Takedown volume_pct,Submission threat_pct,Knockout power_pct
MANNY VAZQUEZ,11-2-0,,,,42%,22.0,53.0,33%,,3.0,1.47,2.67,1.0,1.0,49%,,1.0,15:00,15.0,68%,4.0,18%,3.0,14%,64.0,64%,27.0,27%,9.0,9%,1.0,9%,4.0,36%,6.0,55%,https://www.ufc.com/athlete/manny-vazquez,Flyweight,33.116883116883116,31.16883116883117,5.194805194805195,45.0,,40.909090909090914,72.72727272727273,93.5064935064935
MARK CLIMACO,1-1-0,,,,60%,124.0,207.0,37%,,19.0,4.13,2.9,3.5,0.0,58%,47%,0.5,15:00,100.0,81%,21.0,17%,3.0,2%,48.0,39%,49.0,22%,49.0,40%,0.0,0%,0.0,0%,0.0,0%,https://www.ufc.com/athlete/mark-climaco,Flyweight,94.8051948051948,72.72727272727273,72.07792207792207,52.142857142857146,16.923076923076923,83.11688311688312,23.376623376623375,74.02597402597402
MATEUS MENDONÇA,10-3-0,3.0,4.0,7.0,40%,59.0,147.0,27%,2.0,22.0,1.66,4.14,2.54,0.42,30%,56%,0.85,08:52,41.0,69%,6.0,10%,12.0,20%,69.0,69%,15.0,15%,30.0,15%,3.0,30%,3.0,30%,4.0,40%,https://www.ufc.com/athlete/mateus-mendonca,Flyweight,24.025974025974026,3.896103896103896,9.090909090909092,28.57142857142857,39.23076923076923,71.42857142857143,58.44155844155844,87.01298701298701
MATT SCHNELL,17-9-0,2.0,9.0,9.0,40%,502.0,1244.0,40%,1.0,10.0,4.13,4.17,0.49,1.24,55%,43%,0.12,08:06,414.0,82%,43.0,9%,45.0,9%,364.0,73%,75.0,13%,75.0,15%,2.0,12%,6.0,35%,9.0,53%,https://www.ufc.com/athlete/matt-schnell,Flyweight,24.025974025974026,53.896103896103895,72.07792207792207,60.0,11.538461538461538,31.16883116883117,79.22077922077922,48.05194805194805
NICK URSO,10-4-0,,,,45%,5.0,11.0,0%,,2.0,3.61,5.06,0.0,0.0,36%,,0.0,01:23,4.0,80%,1.0,20%,0.0,0%,40.0,40%,40.0,20%,40.0,40%,2.0,20%,5.0,50%,3.0,30%,https://www.ufc.com/athlete/nick-urso,Flyweight,51.94805194805194,7.792207792207792,55.84415584415584,7.857142857142857,,11.688311688311687,23.376623376623375,23.376623376623375
NYAMJARGAL TUMENDEMBEREL,9-1-0,2.0,6.0,4.0,39%,108.0,274.0,39%,,18.0,3.18,3.33,3.1,2.65,53%,55%,0.88,08:29,84.0,78%,9.0,8%,15.0,14%,79.0,73%,21.0,19%,22.0,7%,2.0,22%,1.0,11%,6.0,67%,https://www.ufc.com/athlete/nyamjargal-tumendemberel,Flyweight,17.532467532467532,48.05194805194805,42.857142857142854,57.14285714285714,36.15384615384615,79.22077922077922,97.40259740259741,88.31168831168831
PETER DANESOE,1-2-0,,,,53%,46.0,87.0,0%,,1.0,4.99,6.73,0.0,0.0,39%,63%,1.63,03:04,40.0,87%,6.0,13%,0.0,0%,41.0,41%,33.0,26%,33.0,33%,0.0,0%,0.0,0%,0.0,0%,https://www.ufc.com/athlete/peter-danesoe,Flyweight,82.46753246753246,9.740259740259742,93.5064935064935,7.857142857142857,53.07692307692308,11.688311688311687,23.376623376623375,96.1038961038961
RAFAEL DE FREITAS,0-0-0,,,,30%,8.0,27.0,50%,,6.0,2.0,8.0,11.25,0.0,52%,,0.0,04:00,6.0,75%,0.0,0%,2.0,25%,38.0,38%,50.0,13%,50.0,50%,0.0,0%,0.0,0%,0.0,0%,https://www.ufc.com/athlete/rafael-de-freitas,Flyweight,5.194805194805195,43.506493506493506,14.935064935064934,82.85714285714286,,100.0,23.376623376623375,23.376623376623375
RAFAEL ESTEVAM,14-0-0,4.0,3.0,1.0,54%,110.0,203.0,39%,3.0,54.0,2.1,2.59,6.01,0.29,47%,67%,0.0,13:06,46.0,42%,5.0,5%,59.0,54%,85.0,77%,16.0,15%,29.0,8%,4.0,29%,7.0,50%,3.0,21%,https://www.ufc.com/athlete/rafael-estevam,Flyweight,86.36363636363636,24.675324675324674,18.181818181818183,57.14285714285714,63.07692307692307,97.40259740259741,51.94805194805194,23.376623376623375
RAMAZAN TEMIROV,19-3-0,11.0,1.0,10.0,40%,78.0,194.0,50%,,2.0,4.37,3.93,0.84,0.0,59%,100%,2.52,08:55,66.0,85%,9.0,12%,3.0,4%,77.0,77%,22.0,22%,58.0,1%,11.0,58%,7.0,37%,1.0,5%,https://www.ufc.com/athlete/ramazan-temirov,Flyweight,24.025974025974026,79.22077922077922,81.81818181818183,82.85714285714286,98.46153846153847,37.66233766233766,23.376623376623375,100.0
REI TSURUYA,10-2-0,4.0,4.0,4.0,53%,126.0,239.0,37%,3.0,51.0,2.24,2.01,5.06,1.87,43%,50%,0.0,11:16,52.0,41%,4.0,3%,70.0,56%,111.0,88%,8.0,6%,40.0,6%,4.0,40%,2.0,20%,4.0,40%,https://www.ufc.com/athlete/rei-tsuruya,Flyweight,82.46753246753246,15.584415584415584,22.07792207792208,52.142857142857146,26.153846153846157,92.20779220779221,90.9090909090909,23.376623376623375
RICKSON ZENIDIM,0-1-0,,,,32%,25.0,78.0,0%,,4.0,1.67,4.07,0.0,0.0,34%,,0.0,15:00,25.0,100%,0.0,0%,0.0,0%,44.0,32%,44.0,44%,24.0,24%,0.0,0%,0.0,0%,0.0,0%,https://www.ufc.com/athlete/rickson-zenidim,Flyweight,9.090909090909092,5.194805194805195,10.38961038961039,7.857142857142857,,11.688311688311687,23.376623376623375,23.376623376623375
RICKY CALATAYUD,0-0-0,,,,,,,,,,,,,,,,,00:00,0.0,0,0.0,0,0.0,0,0.0,0%,0.0,0%,0.0,0%,0.0,0%,0.0,0%,0.0,0%,https://www.ufc.com/athlete/ricky-calatayud,Flyweight,,,,,,,,
RONAL SIAHAAN,0-1-0,,,,67%,4.0,6.0,,,,0.63,6.17,0.0,0.0,25%,25%,0.0,06:19,3.0,75%,1.0,25%,0.0,0%,50.0,50%,50.0,0%,50.0,50%,0.0,0%,0.0,0%,0.0,0%,https://www.ufc.com/athlete/ronal-siahaan,Flyweight,100.0,2.5974025974025974,2.5974025974025974,,2.307692307692308,11.688311688311687,23.376623376623375,23.376623376623375
ROYBERT ECHEVERRIA,0-1-0,,,,53%,34.0,64.0,0%,,1.0,2.95,2.52,0.0,2.6,57%,71%,0.0,11:31,19.0,56%,3.0,9%,12.0,35%,26.0,26%,47.0,26%,47.0,47%,0.0,0%,0.0,0%,0.0,0%,https://www.ufc.com/athlete/roy-echeverria,Flyweight,82.46753246753246,63.63636363636363,38.961038961038966,7.857142857142857,72.3076923076923,11.688311688311687,96.1038961038961,23.376623376623375
SEUNGGUK CHOI,7-3-0,2.0,,2.0,43%,197.0,462.0,28%,,18.0,2.69,2.69,1.02,0.0,66%,74%,0.21,14:38,170.0,86%,7.0,4%,20.0,10%,108.0,55%,64.0,13%,64.0,32%,2.0,33%,4.0,67%,0.0,0%,https://www.ufc.com/athlete/seungguk-choi,Flyweight,37.01298701298701,97.40259740259741,27.27272727272727,30.714285714285715,77.6923076923077,42.857142857142854,23.376623376623375,55.84415584415584
SHANNON ROSS,13-9-0,7.0,1.0,3.0,39%,117.0,298.0,0%,,1.0,5.96,7.39,0.0,0.0,55%,100%,0.0,04:54,105.0,90%,12.0,10%,0.0,0%,73.0,62%,26.0,22%,54.0,15%,7.0,54%,5.0,38%,1.0,8%,https://www.ufc.com/athlete/shannon-ross,Flyweight,17.532467532467532,53.896103896103895,97.40259740259741,7.857142857142857,98.46153846153847,11.688311688311687,23.376623376623375,23.376623376623375
SIM KAI XIONG,1-2-0,,,,43%,98.0,230.0,25%,,32.0,2.85,3.64,3.49,0.0,55%,100%,0.0,11:28,87.0,89%,11.0,11%,0.0,0%,57.0,57%,27.0,16%,27.0,27%,0.0,0%,0.0,0%,0.0,0%,https://www.ufc.com/athlete/sim-kai-xiong,Flyweight,37.01298701298701,53.896103896103895,33.76623376623377,27.142857142857142,98.46153846153847,81.81818181818183,23.376623376623375,23.376623376623375
STEWART NICOLL,8-1-0,4.0,3.0,5.0,47%,8.0,17.0,100%,1.0,1.0,3.02,1.13,5.66,0.0,40%,,0.0,02:39,2.0,25%,0.0,0%,6.0,75%,50.0,50%,25.0,25%,50.0,25%,4.0,50%,1.0,13%,3.0,38%,https://www.ufc.com/athlete/stewart-nicoll,Flyweight,62.98701298701299,12.337662337662337,41.55844155844156,97.85714285714285,,94.8051948051948,23.376623376623375,23.376623376623375
SUMUDAERJI,18-7-0,13.0,,11.0,52%,431.0,827.0,11%,,9.0,4.48,2.39,0.16,0.62,61%,71%,0.31,10:42,346.0,80%,35.0,8%,50.0,12%,260.0,60%,110.0,14%,110.0,26%,13.0,72%,4.0,22%,1.0,6%,https://www.ufc.com/athlete/su-mudaerji,Flyweight,78.57142857142857,86.36363636363636,85.71428571428571,17.142857142857142,72.3076923076923,23.376623376623375,62.33766233766234,62.98701298701299
SUMIT KUMAR,0-1-0,,,,24%,42.0,175.0,30%,,20.0,2.8,4.67,6.0,0.0,47%,60%,0.0,15:00,35.0,83%,6.0,14%,1.0,2%,62.0,62%,19.0,19%,19.0,19%,0.0,0%,0.0,0%,0.0,0%,https://www.ufc.com/athlete/sumit-kumar,Flyweight,2.5974025974025974,24.675324675324674,32.467532467532465,36.42857142857142,46.15384615384615,96.1038961038961,23.376623376623375,23.376623376623375
TAGIR ULANBEKOV,17-2-0,1.0,7.0,3.0,49%,292.0,591.0,39%,11.0,44.0,3.37,3.36,2.94,1.56,52%,62%,0.17,12:22,219.0,75%,42.0,14%,31.0,11%,238.0,82%,39.0,13%,15.0,5%,1.0,6%,9.0,53%,7.0,41%,https://www.ufc.com/athlete/tagir-ulanbekov,Flyweight,64.93506493506493,43.506493506493506,47.4025974025974,57.14285714285714,50.76923076923077,77.92207792207793,85.71428571428571,51.298701298701296
TATSURO TAIRA,17-1-0,5.0,8.0,8.0,60%,254.0,421.0,49%,1.0,39.0,2.87,2.54,3.21,1.69,47%,45%,0.51,11:05,133.0,52%,8.0,3%,113.0,44%,195.0,77%,39.0,8%,39.0,15%,5.0,29%,4.0,24%,8.0,47%,https://www.ufc.com/athlete/tatsuro-taira,Flyweight,94.8051948051948,24.675324675324674,35.714285714285715,78.57142857142857,14.615384615384617,80.51948051948052,89.6103896103896,75.32467532467533
TERRANCE SAETEURN,8-2-0,3.0,2.0,3.0,41%,11.0,27.0,0%,,1.0,3.82,3.82,0.0,0.0,52%,,0.0,02:53,9.0,82%,2.0,18%,0.0,0%,45.0,18%,45.0,45%,38.0,36%,3.0,38%,3.0,38%,2.0,25%,https://www.ufc.com/athlete/terrance-saeteurn,Flyweight,30.519480519480517,43.506493506493506,61.038961038961034,7.857142857142857,,11.688311688311687,23.376623376623375,23.376623376623375
TIM ELLIOTT,22-13-1,3.0,8.0,6.0,45%,858.0,1921.0,48%,36.0,132.0,3.37,2.65,3.71,1.12,58%,59%,0.12,12:08,540.0,63%,152.0,18%,166.0,19%,504.0,59%,180.0,20%,180.0,21%,3.0,14%,11.0,50%,8.0,36%,https://www.ufc.com/athlete/tim-elliott,Flyweight,51.94805194805194,72.72727272727273,47.4025974025974,75.71428571428571,42.30769230769231,85.71428571428571,75.32467532467533,48.05194805194805
TOP NOI KIWRAM,1-2-0,,,,60%,148.0,247.0,86%,,7.0,4.47,3.23,2.72,0.0,66%,74%,0.91,11:02,115.0,78%,25.0,17%,8.0,5%,97.0,66%,39.0,26%,12.0,8%,0.0,0%,0.0,0%,0.0,0%,https://www.ufc.com/athlete/top-kiwram,Flyweight,94.8051948051948,97.40259740259741,84.4155844155844,94.28571428571428,77.6923076923077,73.37662337662337,23.376623376623375,89.6103896103896
VICTOR DIAS,0-1-0,,,,45%,43.0,96.0,42%,,12.0,2.87,5.8,5.0,0.0,55%,,0.0,15:00,33.0,77%,0.0,0%,10.0,23%,51.0,51%,28.0,28%,50.0,21%,5.0,50%,3.0,30%,2.0,20%,https://www.ufc.com/athlete/victor-dias,Flyweight,51.94805194805194,53.896103896103895,35.714285714285715,63.57142857142857,,90.9090909090909,23.376623376623375,23.376623376623375
